epoch,binary_accuracy,loss,macro_f1,val_binary_accuracy,val_loss,val_macro_f1
23,0.9759867607880492,0.07212845499500199,0.30041435231565095,0.9690096990995674,0.0980525232584353,0.21147012787748617
24,0.9766483154072858,0.06982645092644547,0.3074957577640845,0.968806952594286,0.09983947175551221,0.20447328306764245
25,0.9765112895826898,0.07030503711427752,0.30737424663515966,0.9674125095287642,0.10174456114075574,0.20898889391070818
26,0.9757254954152459,0.07206016602848866,0.3068236816116094,0.9666619571556608,0.10176815555627602,0.2057918608782301
27,0.9756316152195003,0.07174648198505376,0.3032675875980049,0.966377371810822,0.10435036338301769,0.21620146722432626
28,0.9759248393227323,0.0714047251865101,0.30701745682514753,0.9662564252002306,0.10146402288599318,0.2433142797999173
29,0.9760163219183083,0.07077793230779753,0.3058083083872294,0.9653173279002368,0.10002908024536186,0.29892670229611645
30,0.9764461714149322,0.06910776157073793,0.3138778904673771,0.9658509070179851,0.10245664999542009,0.29660219298415924
31,0.9771177133991148,0.06765247562054286,0.31509265372283773,0.9652675200268567,0.1089619518335597,0.23706889657147853
32,0.9769531236132253,0.06779096035799324,0.31852062719246954,0.9661105894947432,0.10434577192562035,0.2148033481432622
33,0.9775191997521676,0.06639913917921267,0.3229245490009086,0.9679211929024928,0.10178565444699321,0.2112153383246456
34,0.9776046890007036,0.06560991953066665,0.32336990275238986,0.9680243607061317,0.10273708020192218,0.21894881912911557
35,0.9781364082490038,0.06435296098541227,0.3249948148026029,0.9681417469484398,0.10285989233697078,0.21685600755699128
36,0.9781439981204552,0.06414656484337061,0.3290500339112292,0.9668077949983666,0.10629342876345038,0.21589651531669724
37,0.9789493678666868,0.06198135697984989,0.33229904446825886,0.9652497492938402,0.10663819842901363,0.22393852501988887
38,0.9788850503479875,0.062266768066741744,0.33522053995655154,0.965907820429935,0.10337752694508943,0.27313816957027315
39,0.9799840431352056,0.05865626619582875,0.3400427406132888,0.9653635713683657,0.10522320082938054,0.3083424641791568
40,0.9802696773403177,0.05827307462925612,0.34581195849433577,0.9644102416190493,0.10905306881286234,0.28622853678773597
41,0.9807706370983081,0.0565984115704594,0.3507307311699161,0.9652639625081978,0.11038155616279617,0.23658861967909384
42,0.98114975301478,0.05557879158097759,0.3548556774387957,0.9667580054100766,0.1086647020452526,0.2174419903778935
43,0.9816606993109854,0.053969471694972425,0.36275311865129195,0.9669500810216622,0.10673127320420694,0.2132333008891558
44,0.9816962532549096,0.053982188965150175,0.35419206996625435,0.9670425755569184,0.10675336189004055,0.2127973043111216
45,0.9821740445674666,0.052454539447589474,0.3630312180625779,0.9657121856374095,0.11137106076654685,0.2141807244355935
46,0.982497629836635,0.05132880278131706,0.36289012356759187,0.9664129493720978,0.11264013460432866,0.21946110484372097
47,0.9828739478550768,0.05037959302531793,0.3695396046443807,0.9647446336499248,0.11608836773144772,0.24112534986074227
48,0.9834875630585672,0.048332656580763106,0.3728899755800597,0.9652070602572772,0.1126658749651624,0.29053716331839086
49,0.9837580181874952,0.0474853208951102,0.3778152945324345,0.9650541019154735,0.11428862106633851,0.3074471285024962
50,0.9842801499420097,0.046405648725978216,0.3856706168160876,0.9644102466058921,0.11862580457412863,0.274405433124755
51,0.9844351515940638,0.04572030995582841,0.3843018643808045,0.9646628128579888,0.1196604062955218,0.22990442358283883
