epoch,binary_accuracy,loss,macro_f1,val_binary_accuracy,val_loss,val_macro_f1
0,0.9536818745640142,0.13748004763280358,0.06705923916440347,0.962685977966648,0.11020192897551824,0.12555331091563188
1,0.9658449605347236,0.10177406909493696,0.10093092824273744,0.965425916406019,0.10430309251793878,0.15977967867187765
2,0.9698539346349375,0.08922925565961899,0.17973352077115565,0.9713325970918151,0.08445751868831218,0.17221590741689
3,0.9721999816155087,0.08128516772249182,0.19418073537453312,0.9734001110770241,0.07876405433147007,0.18388091673734672
4,0.97345814513698,0.07728880736612893,0.20088366261027243,0.9729021787643433,0.08030992977668912,0.18484025827939643
5,0.9734601397262396,0.07747106198515531,0.2013162518954098,0.9730898058397598,0.07971868154499284,0.18155688213914253
6,0.9747709427119159,0.0732497075187968,0.20879546753807107,0.9738222768654075,0.07667431951654598,0.19061586693919869
7,0.9755425911332101,0.0706128771796098,0.2133540283153071,0.9733207334554853,0.07798355869695944,0.18916112812607427
8,0.9756083910737687,0.07040394701259302,0.21402270640908264,0.9735444443566459,0.07793421442376758,0.19142128983999918
9,0.9764793352520204,0.06740609078211059,0.2188195823383868,0.9740387708833902,0.07696503609197565,0.1938981401037209
10,0.9771556738709889,0.0654381765019191,0.22259372393563517,0.9738800107505399,0.07767857242865643,0.19356369161833462
11,0.9772840822993433,0.06485893363440262,0.22395338902268278,0.9739305239587053,0.07757470374228762,0.19364382059983856
12,0.9779923235380559,0.06274310627051614,0.22825261313635353,0.9739593893837558,0.07744948848649923,0.1939708138941201
13,0.9784250048169573,0.06141138062602014,0.2301236169134078,0.9735444439351137,0.0783263111126094,0.19391027220447127
14,0.9786152248272993,0.060751973123304055,0.23164114898674298,0.973681555273172,0.07818743611436964,0.1929832076840893
15,0.9791045340780581,0.05922046108166976,0.23519953243156067,0.9734794951058513,0.07884982543110931,0.19522163910525187
16,0.9795503747338371,0.057883482582765815,0.2363380792423936,0.9734109388045239,0.07908810333571432,0.196419912958162
17,0.9797242447344869,0.05734494506130022,0.23787803767746607,0.973118672782326,0.07950233876747323,0.19615829809762464
18,0.9802626036509361,0.055886325641286705,0.2407074819662682,0.9731800130435398,0.07989521402091083,0.19624463101003262
19,0.9806430445381565,0.05482250853731811,0.24220252327174904,0.9733928972288777,0.0802662214330138,0.19700437220922623
20,0.9809154143683031,0.05405587518908874,0.24385727440121027,0.9731114555619225,0.08065928791319,0.19726660957262235
21,0.9812452086940937,0.052821822285393595,0.24629755149516386,0.9728697040124864,0.08140859467305422,0.19733552346493433
22,0.9814461973173014,0.05211958031471291,0.24739719646851382,0.9728300153281766,0.081648512562945,0.19827882870715613
23,0.9817955317638135,0.051236645921299576,0.2495551258092637,0.9730934149979533,0.08219221194539499,0.19896653064828276
24,0.9821516467627835,0.050289062830146794,0.25081204661302536,0.9726748611498756,0.08260871191499847,0.19771432883436812
25,0.9824447537355541,0.04938065842081112,0.2521765058615887,0.9726784680317956,0.08393475817202932,0.19880963205405983
26,0.982802463347453,0.04844210606693816,0.2541516994731639,0.972988777062849,0.08296921116838699,0.19800674211355046
27,0.983054893276217,0.047622963178734566,0.25565614223093547,0.9726459903292136,0.08528265105415521,0.19979987090092569
28,0.9833830932872415,0.04655681655019969,0.2580298978811468,0.972534136185383,0.08458309030605551,0.1972791082166462
29,0.9836431004226962,0.04592272633567571,0.2586022173545874,0.9724764055038948,0.08530256575661088,0.19966891941204773
30,0.9839908410389572,0.04498683089107666,0.2605544441455749,0.9722346555562809,0.08558741759092585,0.19894064556085406
31,0.9842887334065529,0.04407598661153703,0.2619358591545517,0.9721408407118229,0.08771915769907929,0.20069200635124973
32,0.9845423596118118,0.043420581181724496,0.2633792013267679,0.9722599108957671,0.08750334965615748,0.19971057905419037
33,0.9847417522244515,0.042615107573220574,0.2642591872067773,0.9721588822874693,0.08795661343554037,0.19949438687429738
