epoch,binary_accuracy,loss,macro_f1,val_binary_accuracy,val_loss,val_macro_f1
0,0.9494965749946397,0.14679271717081785,0.07891232630001647,0.9632278853982729,0.10841916278214818,0.14600034846762677
1,0.9686386053593854,0.09266991070861272,0.17473421196822453,0.9701901250564834,0.08768963477770012,0.167613532289085
2,0.9715981101784695,0.08313836850185148,0.1924510710599648,0.9730721670918807,0.08014200407386414,0.18020016558163593
3,0.9729452248753002,0.07898065576168174,0.19979955163304464,0.9727159609074989,0.08069525733957926,0.17658510194153476
4,0.9729316610950711,0.07869715366608655,0.20047187313519016,0.9724029305119104,0.08088282123470761,0.18355094299918337
5,0.9743142803820714,0.07433831625187695,0.20798645461439808,0.9735183268575305,0.07797814468486688,0.18568384000566512
6,0.9752409457507965,0.07137968622066483,0.21304459494594674,0.9730505791134155,0.07875117628568487,0.18510766198651074
7,0.9752824318604697,0.07120579220034165,0.2135888106753996,0.9726943719202104,0.07898221276332697,0.18612965513730081
8,0.9762956612272314,0.06802168427919204,0.21840340793715313,0.9735974832549587,0.07753064980985247,0.18814455762988927
9,0.9768948227936072,0.0660573241822975,0.22229886654417808,0.9728994602376887,0.07846137383960618,0.18927439162441975
10,0.9770998627250319,0.06526121072459491,0.2244251630914873,0.9729714222956444,0.07892571983672415,0.19075085079804463
11,0.9778530028576586,0.0630539000249869,0.22861062422616116,0.9731045504046765,0.07822005807885793,0.1898613713461018
12,0.9784110767194496,0.06151331619878734,0.23035501233528516,0.9730002043613762,0.07967831420335178,0.19157947777482787
13,0.9785570777049747,0.06094195736955161,0.23226608232980225,0.9729498333924244,0.07958699503259363,0.1922163100879014
14,0.9791011894560121,0.05899556798873538,0.23522382828991706,0.9731513260954358,0.07970087217069816,0.19264823444744597
15,0.9794570177583791,0.05806264397458838,0.23733534450592522,0.9730865590495014,0.07960274599608144,0.19203780382367217
16,0.97986430402283,0.05702580825904088,0.23938814455219504,0.9730829615855251,0.08029548606305936,0.19334060998242059
17,0.9803218524282663,0.055818130579530216,0.24155778003284203,0.9728922649734616,0.08016144906726307,0.19379440219008873
18,0.9806270182831759,0.05464588118960281,0.24304555431649125,0.972921048216154,0.08140922915479444,0.19315693088727037
19,0.9808819209718443,0.0538888132933635,0.24465463147021718,0.9729498330561499,0.08148275567967397,0.19308537120270125
20,0.9812812291615824,0.05253797652035299,0.24701680947296129,0.9727015686136039,0.08187786719337505,0.1943270612208564
21,0.9816593960172222,0.05154790146985587,0.24878365670427668,0.9725468490792935,0.0823933305678566,0.1948762629259961
22,0.9820702719073262,0.05060914708206764,0.25099772802897036,0.9727591363600178,0.08238577384013047,0.19536077213304168
23,0.9823351481633786,0.049571115523868,0.25236339790570356,0.9726979691319808,0.08333780718192312,0.195496810918046
24,0.9827029419374056,0.048650199805617196,0.25364589691628137,0.9722410163018532,0.0834523614375144,0.19512370784671082
25,0.9829753973131724,0.047776220789568044,0.25562149771868575,0.9721942415358485,0.08439029753470875,0.195925451079528
26,0.9833507711576055,0.046672093453347406,0.25790665619675307,0.9723381635500447,0.08446314005898403,0.19580449447645287
27,0.9837189642780921,0.0455684489189728,0.2598959801379268,0.9720143373157141,0.08543336362681747,0.196221316482856
28,0.9839439481566715,0.04493857671312283,0.26061405110070257,0.9717049059814055,0.08629347770166161,0.19534882758080707
29,0.9842798304334108,0.043843155355572094,0.2629284660200107,0.9722122301167594,0.08673370520522547,0.19694069728822736
30,0.9846049414564615,0.04310353702914328,0.2642490405592255,0.9718524249551663,0.08719211694100092,0.19711558568082507
31,0.9850313741308903,0.04188149426776138,0.26651018483970573,0.9714566378398406,0.08835039557613254,0.1961425244755654
32,0.9852168682965569,0.04124960088119365,0.2675602813744284,0.9717876593383983,0.08868977717650668,0.19707731231101308
