epoch,binary_accuracy,loss,macro_f1,val_binary_accuracy,val_loss,val_macro_f1
0,0.9530441857728793,0.1446484009262605,0.06750135081292875,0.9575284679169371,0.1204491273681403,0.11873875473796058
1,0.969211938053719,0.0915079408727216,0.15216088205001863,0.9715907500321882,0.08407576334795244,0.14867832885320204
2,0.9717432456599607,0.0832971252538451,0.16378257547732442,0.9715619206308236,0.08405326433314385,0.14778702233952784
3,0.97214445753646,0.08171355677659388,0.16614243065359072,0.9725782097167853,0.0807605404312808,0.15293584563266618
4,0.9702373007877384,0.08821923449723454,0.11483418209606541,0.9703533988719606,0.08783189026312639,0.1716944466024048
5,0.972805471122824,0.07975769104532725,0.1964098390243048,0.9717730334249594,0.08203032050586942,0.17634597581700753
6,0.9745316789569968,0.07362383023822322,0.20706116399839009,0.973653871713385,0.07681670114082301,0.18684000930733094
7,0.9758422892398578,0.0693557015203727,0.2145209479098528,0.973016116999637,0.07929213767829167,0.1846161575588045
8,0.9757589310165343,0.06967490479574912,0.214102839873993,0.9727638977563987,0.07896817016473177,0.18555429871430842
9,0.9770751246032751,0.0653831485661505,0.22157190292095155,0.9737907914960452,0.07672331854174871,0.19078931214529915
10,0.9781623810548347,0.062284486220358606,0.22710830066294838,0.9731530372032338,0.07854554218392672,0.19090759168552646
11,0.9781918954931251,0.061983301724074846,0.22807911260774577,0.9732359070225624,0.07804138088430472,0.19098300401563362
12,0.9792556197401731,0.058761798236472505,0.2326717483027698,0.973592618259333,0.07769843346655032,0.1936495456539389
13,0.9800265923636343,0.05666524743276291,0.23692501818247516,0.9733620193381768,0.07889056345447898,0.19282752233899414
14,0.9802168416671264,0.056054158441884314,0.23828795012797208,0.9735061429483068,0.07871914230876387,0.1939999038395656
15,0.9809618881898347,0.05379055020602663,0.24211374917454911,0.973466512005208,0.07943423827689162,0.19442374514426383
16,0.9816040312352965,0.052102713680111476,0.24524646030017888,0.9731278137467002,0.08028558624045408,0.19439577291809065
17,0.9817547953225733,0.051354762329967496,0.24586348570161048,0.9729548653135192,0.08128601941674696,0.19417001780038332
18,0.9822844636950961,0.04958209142381858,0.24967969947839955,0.9731422271263801,0.08170492892905985,0.19583973224869386
19,0.9828647866313945,0.0484228362498212,0.25166580998213534,0.9730845777328405,0.08204009474944429,0.19437470609101198
20,0.9830973140051993,0.04759288933815398,0.252877505489155,0.972857580514951,0.08294683357300815,0.19656382549533064
21,0.983607838476651,0.04610080561534227,0.25596276127510215,0.9730233230159782,0.08305481712118128,0.19573834346933552
22,0.9839165460753992,0.045124725980324215,0.2578545651335113,0.9729404515970899,0.08349156485460067,0.1960304514741746
23,0.9842798954494452,0.04421837517209444,0.259537905293882,0.9724864544673154,0.08522494992314927,0.1938886849504322
24,0.9846815334084333,0.043025887718195883,0.2614696191506154,0.9725657237620003,0.0857368825361301,0.19739135626261517
25,0.9850855657109773,0.042024205784762445,0.26329230707956525,0.9724035812804928,0.08650369894832878,0.19621338126496912
26,0.9853292611649515,0.04116525858500303,0.264738892263886,0.972500867005122,0.08636214827992401,0.1974294758165034
27,0.9856993901945785,0.04016136130366971,0.26621906461078837,0.9724071864354409,0.08745868990229348,0.19647294297119824
28,0.9860886640199056,0.03922497769532314,0.26818964747086477,0.9723495354423415,0.08809980674578392,0.19772029372910827
29,0.9862653531828398,0.038259062801445226,0.2699966031936853,0.9720829050082945,0.08898302417322151,0.19634777887350757
30,0.9867288124904251,0.03730312791936043,0.27200855633210136,0.9722630638355589,0.09147227415157282,0.19900101566908218
31,0.9870518787511816,0.03636628202657175,0.27367709656877953,0.9719567932819916,0.09048132563409748,0.19610675605340191
32,0.9873278806867862,0.03555937072121217,0.2750792954096092,0.9715856726223466,0.09278758560007407,0.19791702310538897
33,0.9876980090361226,0.03463170722526224,0.2761496809579716,0.9719531898949779,0.09330438536797035,0.1982200947395489
