epoch,binary_accuracy,loss,macro_f1,val_binary_accuracy,val_loss,val_macro_f1
0,0.9437323434341357,0.16861161394726293,0.05920436908482624,0.9569520395148123,0.13185815711578494,0.09312155275372418
1,0.9657582358781587,0.10124932812541153,0.1624920706830067,0.9677282724844402,0.09474168219373366,0.1598138301328799
2,0.9681141873040765,0.09340777038784034,0.18104730976792477,0.9695972916231962,0.0894767472689802,0.1692968112025915
3,0.9690834860465547,0.09036588169918289,0.18846434833757522,0.9674719497917942,0.09476311096068965,0.15866774059772681
4,0.9696326357432311,0.08834157308097346,0.19276733904554413,0.968639641192161,0.09140740147237762,0.1679542936753048
5,0.9702121386120199,0.0867470382149722,0.1956154422947494,0.970754303430256,0.08568503620307982,0.17719252865042603
6,0.9709637748638404,0.08399631943714322,0.201326405547198,0.9719647169113159,0.08235598153819403,0.18375994305481372
7,0.9720377118584508,0.08044323620367592,0.20816126037479024,0.9715980316083017,0.08255490209711225,0.1866430228002714
8,0.9731907259054998,0.07702156008296361,0.21546629542612522,0.9736913368462375,0.07729566266590898,0.19338231512376566
9,0.9743645091904876,0.07353481209003225,0.22181712091635625,0.9734670533137648,0.07759202530450132,0.1918388978953947
10,0.9700959185663245,0.0917269078793701,0.12721105653891435,0.9690704051007114,0.08954629245581049,0.1557007141565782
11,0.9748078222286725,0.07207495511600627,0.22395797745179866,0.9731466497340651,0.0781209437916296,0.19709627111657765
12,0.9748090202937636,0.07193669974124053,0.22433769388171337,0.9720074376611239,0.08172047469747123,0.19341020747139884
13,0.9745550140815806,0.07234297940895124,0.22455693114436276,0.9722566406882741,0.08117457216032194,0.1902222119307404
14,0.9744184258842025,0.07277430014177894,0.22386443931299452,0.9706759825467683,0.08338967576753675,0.18880513245076463
15,0.9741172917969732,0.07351704553772137,0.22207301895879508,0.9714307131949794,0.0839839034121145,0.19007460651785563
16,0.9746856117188814,0.07180977091866404,0.22563521286326374,0.9714520710507079,0.08312237883607547,0.19128258225687764
17,0.9756085829565021,0.06848512721473095,0.23216432410577773,0.9733851728827189,0.07821410281830236,0.19695926207508388
18,0.9769904440514494,0.06460311635728812,0.23997824222494651,0.9735133338012574,0.07865480688568413,0.20013378665112613
19,0.9782373138394631,0.06065636234900183,0.24773077477995453,0.973613014821991,0.07641831137822196,0.20429505870055165
20,0.9795636603157813,0.05652434131142907,0.25537029514880744,0.9740224186883589,0.0765580627710768,0.2073926508450432
21,0.9808636481656566,0.053022588773999325,0.2623470473676616,0.9740508997269224,0.07692285264698132,0.2085279179009144
22,0.98113882234515,0.0520873412237939,0.2643425493224679,0.9735774156389434,0.07842281431945983,0.208065090115751
23,0.98100542898446,0.052059706287666166,0.2642966612538939,0.9738479762366323,0.07835965019248224,0.2102501771547958
24,0.9810749213348712,0.05200317705649663,0.2651924696422835,0.9734314526097055,0.0796640619807884,0.20692465759730605
25,0.9809870575830449,0.052110233949522335,0.26601704826325545,0.9724275203602927,0.08258537005520228,0.20526807131379415
26,0.9809267505120881,0.0522339672820353,0.2659832556623853,0.9719753969799388,0.08437387786948225,0.20558899688568602
27,0.9808360912821591,0.05226793939487349,0.26617518275986846,0.9726162051850339,0.0827190101212054,0.20822958427182794
28,0.9816652079412604,0.05003114998717868,0.2703254684128666,0.9727728464766933,0.08231638344910822,0.2084879384538013
29,0.9826728486699098,0.04732721194736213,0.27543900949564876,0.9721818789720915,0.08402133544095966,0.20853874774165512
30,0.9837807342476742,0.04396439188053856,0.28238930427088554,0.9725806052414805,0.0841654571964505,0.20989383117814192
31,0.9847636126857641,0.0414535015213906,0.28675857796467874,0.973232089617606,0.08307898721763154,0.21089678079460225
32,0.9858323582853822,0.03862364761052111,0.2919231989509434,0.9728938885853051,0.0839712433606101,0.21424445536052972
33,0.9866718598460656,0.03668450636798867,0.2960173697090038,0.9728440462687369,0.08473552333895099,0.21467807524179539
34,0.9866514908305476,0.03627315982073108,0.2967474338158467,0.9726304428999504,0.0864513655545181,0.21412289443246105
