epoch,binary_accuracy,loss,macro_f1,val_binary_accuracy,val_loss,val_macro_f1
0,0.9351514203127217,0.1833015645176396,0.05622837355190029,0.9577120883950909,0.1301433830175392,0.09365253213756872
1,0.9655907901004622,0.10203210289000124,0.15915212209664867,0.968042072547678,0.09529413497467257,0.16748970305746042
2,0.9681774126435655,0.09356566423849043,0.1800676194944949,0.968464664174515,0.09290375182869269,0.17061270025941547
3,0.9691782484057972,0.09021493912318128,0.18776166917727585,0.9693712474458812,0.09197718996108543,0.16989670023563225
4,0.9697328950942266,0.08828628896900312,0.1921779740416778,0.9705053777177742,0.08706342967221073,0.17740089097286313
5,0.9702568392682902,0.08660496665526178,0.19554769124525623,0.9702525437842681,0.08761250502565532,0.17793540160464044
6,0.971081830499938,0.08385129131791995,0.20085115054646915,0.9711482950205942,0.0848913200223716,0.18513323875403326
7,0.9722505362066213,0.0802849419667875,0.20842108265944317,0.9710182663306449,0.08423061893716406,0.19038430553134592
8,0.9732617402063944,0.07694683167697458,0.21514671471564845,0.972798923747825,0.07927263638420591,0.19403183275779473
9,0.9743558812371405,0.07350082378255529,0.22170882936528472,0.97337682569297,0.07793423721813944,0.1991556537394867
10,0.9753272106771854,0.07022269117496521,0.22768342305705477,0.9736838357155377,0.0768321536354793,0.2022964806931883
11,0.9763479837991375,0.06728088030895726,0.23352398066546884,0.9735863139328448,0.07680319480200126,0.2057631131876441
12,0.9766302919251529,0.06632298153997128,0.23519994076920347,0.9737669097374172,0.07681243734367939,0.20516946346387507
13,0.9767052549981952,0.06600365416646249,0.23685868343563965,0.9735249120826475,0.07771471445071948,0.20394988025276406
14,0.976666975900845,0.06608435243105955,0.2362719372702778,0.973037307412879,0.07912147787480968,0.2036943863414252
15,0.9766936921230083,0.06580071190419358,0.2372013273269268,0.9720873841382924,0.08277566388888363,0.20324507672761635
16,0.9765700815234196,0.06599050025259673,0.2366081552820233,0.9722643659531491,0.08160958593427942,0.20029407478025044
17,0.9765545315468214,0.0657991835419601,0.2373650693476051,0.9718851183803336,0.08224169557317368,0.20114278813830086
18,0.9773894923633658,0.06319710459305947,0.2431536494418526,0.9723980050642513,0.08193998231061261,0.20231819614575133
19,0.9783408848270002,0.06039135675297044,0.2479755454917983,0.9732106774563156,0.07978736446163705,0.2089807987936492
20,0.9793604625020976,0.05739447034172722,0.253999852189723,0.9725171977648072,0.08201348584470819,0.2104343249429391
21,0.980370071454745,0.05428528659665913,0.25927788245572536,0.9728819979625998,0.0806100082713327,0.2113973546568244
22,0.9815120625044457,0.051378854049323776,0.26562509586466937,0.9729831292984169,0.0811077913414072,0.21204967793185733
23,0.9821715779967204,0.04944029986351281,0.2692942543952816,0.9730878767457981,0.0807899800325144,0.21156744948289927
24,0.9822054712335396,0.04905513436631667,0.2705440510326558,0.9727411331868094,0.08272541531069283,0.2135997302890499
25,0.9823438330457311,0.04862701342543956,0.2720020377689726,0.9726580616725687,0.08392855185340234,0.211180394015073
26,0.9823888909842295,0.04853247013924595,0.27262172241079335,0.9722752004958279,0.08498729992067158,0.2104131950481424
27,0.982307149304284,0.04840690060693367,0.2730415373569452,0.9721198899846246,0.08621772294291401,0.2115137145212553
28,0.9823621760823549,0.04832245795975901,0.273378813424337,0.9720909944629977,0.08487443257617526,0.20955200639212787
