epoch,binary_accuracy,loss,macro_f1,val_binary_accuracy,val_loss,val_macro_f1
31,0.9836973127741913,0.04423296276288236,0.28087897510337695,0.9722695066586065,0.08643935041529201,0.20963060668096403
32,0.9844428238121419,0.04225503990334792,0.2846241457383811,0.9720675650628973,0.08734039329172914,0.21169162298491004
33,0.9852760896949447,0.04008591350925563,0.28871972574383087,0.9715807501449338,0.08805500315758061,0.21206995341716176
34,0.9860933990649788,0.03791098662198064,0.29210735179132397,0.9722911417965743,0.08837667211998548,0.21260584544191838
35,0.9868141790110354,0.036064718658067256,0.29598090529915816,0.9722118088810047,0.08879553483308614,0.2128435041460544
36,0.987115733799464,0.03520720348103615,0.2975333272702486,0.9720495364392516,0.09035387887545712,0.2121192577606449
37,0.9874212777214105,0.03446291962933405,0.2995505058849024,0.972071173021597,0.09119037838174279,0.21367311913381679
38,0.9873395065076015,0.03454416865560148,0.2996606232999179,0.9718007186310357,0.09157778503243873,0.21313277340715267
39,0.9874671494389875,0.03418582450868755,0.30138276158575716,0.971454538994729,0.09402583773144083,0.21109101698645097
40,0.9875369539019719,0.033930455156408246,0.30184929255260323,0.9714184783772236,0.09357802840686961,0.21020161291894313
41,0.9875245886223073,0.03373980072770984,0.301908021429294,0.9709316625926336,0.09486047838105909,0.2095406423044513
42,0.9880192021734805,0.03260114461431856,0.30411916199254085,0.9711949030879241,0.09464883920172401,0.21170300546197013
43,0.988532164933598,0.031229307065622013,0.307195534531541,0.9711840860485453,0.09569952097421991,0.2130204305498107
44,0.989067065930946,0.029995395771755015,0.308734400108659,0.9710326327645914,0.0966078058210155,0.21358556453866798
45,0.9896003710448188,0.02855157990132081,0.31208066307034893,0.9714184761625114,0.09755987563262271,0.21356902100591166
46,0.990041534429026,0.02746314759869821,0.31352744340694233,0.9715699328166796,0.09799467740950561,0.2148718195448303
47,0.9903977363236552,0.02631392723954269,0.31600145775401395,0.9714797822839801,0.09919119566703073,0.21539770347188092
48,0.9906131325235019,0.025992742875754683,0.31654936947817885,0.9714220843137947,0.09958965202525667,0.21387788019051268
49,0.9907387802330744,0.025575550654926355,0.31760946434361326,0.9711444179537994,0.10075119166651526,0.21351513692654778
50,0.9908125733183144,0.02531761435179068,0.3169863262081291,0.9708234801623663,0.10106105033928146,0.21395147594236597
51,0.9909362262108226,0.024835453657057267,0.3188137876933668,0.9706035116762645,0.10296504803435194,0.21262775510790274
52,0.9910570876013816,0.024516181154722472,0.3210085114148619,0.9710903272682707,0.10260515393890886,0.2141895742427937
53,0.9911117345052075,0.024349273256677934,0.32081061430951796,0.9711912987883141,0.1036740246624573,0.21277824676142756
54,0.9914551715155514,0.02352849113454695,0.3220335719088429,0.9709136315616922,0.10459535337551248,0.2133767867584221
55,0.9916964954163365,0.02274469035548465,0.32357076955180325,0.9714942067043076,0.10511370626863495,0.21511870785127357
56,0.9920961743512267,0.02194987270435028,0.3248538668929806,0.971097540393207,0.10652438986607149,0.21496174537451856
57,0.992368212314569,0.021224563081350692,0.3254367486627678,0.9711804785713047,0.10638973655507138,0.21449878100480324
58,0.9926554066867297,0.020422945597246982,0.3270893335858995,0.9706648136571844,0.10631694894747415,0.21370105046375695
